Date	ODO % sat	ODO mg/L	pH	Temp °C	Salinity (PSU)
6/27/24 0:15	116.9	10.06		14.135	28.78
6/27/24 0:30	116.9	10.07		14.087	28.79
6/27/24 0:45	116	10		14.042	28.79
6/27/24 1:00	114.9	9.91		14.013	28.79
6/27/24 1:15	114.6	9.89		13.991	28.78
6/27/24 1:30	114.4	9.88		13.98	28.79
6/27/24 1:45	113	9.75		13.985	28.79
6/27/24 2:00	112.9	9.74		13.981	28.79
6/27/24 2:15	112.4	9.7		13.979	28.79
6/27/24 2:30	113.3	9.77		13.985	28.79
6/27/24 2:45	113.1	9.76		13.98	28.79
6/27/24 3:00	112.2	9.68		13.984	28.79
6/27/24 3:15	111	9.58		13.983	28.79
6/27/24 3:30	110	9.49		13.981	28.79
6/27/24 3:45	111.2	9.6		13.992	28.78
6/27/24 4:00	111.6	9.63		14.01	28.78
6/27/24 4:15	109.2	9.42		14.028	28.78
6/27/24 4:30	106.4	9.17		14.02	28.78
6/27/24 4:45	102.2	8.82		13.992	28.78
6/27/24 5:00	102.4	8.84		13.995	28.78
6/27/24 5:15	100.3	8.65		14.02	28.77
6/27/24 5:30	101.2	8.72		14.058	28.77
6/27/24 5:45	102.6	8.84		14.071	28.77
6/27/24 6:00	107.8	9.25		14.231	28.75
6/27/24 6:15	111.7	9.57		14.358	28.74
6/27/24 6:30	107.3	9.19		14.357	28.74
6/27/24 6:45	112.1	9.58		14.496	28.71
6/27/24 7:00	117.3	10		14.578	28.68
6/27/24 7:15	116	9.89		14.596	28.7
6/27/24 7:30	109.4	9.36		14.378	28.73
6/27/24 7:45	105.9	9.09		14.255	28.76
6/27/24 8:00	107.1	9.23		14.031	28.79
6/27/24 8:15	106.1	9.16		13.936	28.81
6/27/24 8:30	104.6	9.05		13.831	28.82
6/27/24 8:45	104.2	9.02		13.836	28.83
6/27/24 9:00	103.1	8.91		13.896	28.82
6/27/24 9:15	115.6	9.91		14.309	28.75
6/27/24 9:30	110.8	9.53		14.14	28.78
6/27/24 9:45	110.5	9.52		14.087	28.79
6/27/24 10:00	109.5	9.44		14.051	28.79
6/27/24 10:15	115.2	9.92		14.091	28.78
6/27/24 10:30	119.3	10.26		14.161	28.76
6/27/24 10:45	120.4	10.34		14.176	28.79
6/27/24 11:00	122.8	10.55		14.193	28.79
6/27/24 11:15	124.1	10.66		14.218	28.79
6/27/24 11:30	124	10.64		14.238	28.79
6/27/24 11:45	122.6	10.52		14.273	28.79
6/27/24 12:00	120.8	10.35		14.335	28.8
6/27/24 12:15	122.1	10.44		14.436	28.79
6/27/24 12:30	122.7	10.47		14.519	28.79
6/27/24 12:45	123.3	10.5		14.609	28.79
6/27/24 13:00	124.6	10.59		14.731	28.78
6/27/24 13:15	126.9	10.75		14.886	28.77
6/27/24 13:30	129.9	10.98		14.987	28.78
6/27/24 13:45	130.8	11.04		15.092	28.77
6/27/24 14:00	132.2	11.08		15.396	28.76
6/27/24 14:15	139.9	11.63		15.853	28.74
6/27/24 14:30	149.6	12.29		16.444	28.73
6/27/24 14:45	164.1	13.25		17.341	28.72
6/27/24 15:00	177.1	14		18.477	28.59
6/27/24 17:45	190.8	14.63		20.056	28.73
6/27/24 18:00	182.2	14.49		18.262	28.25
6/27/24 18:15	165.4	13.53		16.816	28.23
6/27/24 18:30	168.9	13.8		16.88	28.19
6/27/24 18:45	157.8	12.98		16.529	28.32
6/27/24 19:00	159.3	13.18		16.233	28.36
6/27/24 19:15	144	12.11		15.309	28.48
6/27/24 19:30	134.5	11.45		14.783	28.43
6/27/24 19:45	131.4	11.21		14.623	28.5
6/27/24 20:00	130	11.09		14.633	28.55
6/27/24 20:15	122.9	10.48		14.622	28.58
6/27/24 20:30	123.4	10.5		14.71	28.63
6/27/24 20:45	127.9	10.87		14.767	28.65
6/27/24 21:00	128.1	10.9		14.715	28.67
6/27/24 21:15	111.2	9.58		14.097	28.72
6/27/24 21:30	107.1	9.25		13.978	28.72
6/27/24 21:45	108	9.31		14.05	28.72
6/27/24 22:00	115.5	9.92		14.246	28.75
6/27/24 22:15	113	9.71		14.198	28.74
6/27/24 22:30	112.1	9.64		14.176	28.76
6/27/24 22:45	114.1	9.8		14.201	28.77
6/27/24 23:00	114.2	9.81		14.219	28.77
6/27/24 23:15	113.6	9.75		14.243	28.77
6/27/24 23:30	114.4	9.81		14.281	28.79
6/27/24 23:45	111.3	9.56		14.217	28.8
6/28/24 0:00	117.1	10.05		14.24	28.79
6/28/24 0:15	117.3	10.06		14.3	28.78
6/28/24 0:30	120	10.27		14.366	28.78
6/28/24 0:45	121.9	10.43		14.4	28.76
6/28/24 1:00	121.9	10.43		14.418	28.75
6/28/24 1:15	120.9	10.35		14.378	28.77
6/28/24 1:30	123.7	10.58		14.42	28.75
6/28/24 1:45	123.3	10.55		14.429	28.75
6/28/24 2:00	120.5	10.31		14.383	28.73
6/28/24 2:15	121.4	10.41		14.32	28.76
6/28/24 2:30	121.1	10.38		14.312	28.76
6/28/24 2:45	120	10.29		14.302	28.77
6/28/24 3:00	118.7	10.18		14.274	28.77
6/28/24 3:15	118.6	10.17		14.278	28.76
6/28/24 3:30	118.1	10.14		14.244	28.77
6/28/24 3:45	116.2	9.98		14.218	28.76
6/28/24 4:00	114.3	9.82		14.191	28.76
6/28/24 4:15	113	9.72		14.162	28.77
6/28/24 4:30	112.2	9.66		14.132	28.75
6/28/24 4:45	109.8	9.44		14.127	28.76
6/28/24 5:00	112.1	9.64		14.142	28.77
6/28/24 5:15	114.1	9.81		14.176	28.76
6/28/24 5:30	112.4	9.66		14.179	28.75
6/28/24 5:45	106.4	9.15		14.163	28.76
6/28/24 6:00	99.3	8.54		14.158	28.76
6/28/24 6:15	96.2	8.27		14.2	28.76
6/28/24 6:30	97.5	8.37		14.234	28.76
6/28/24 6:45	97.9	8.41		14.199	28.77
6/28/24 7:00	99.2	8.52		14.187	28.75
6/28/24 7:15	113.4	9.7		14.419	28.71
6/28/24 7:30	117	9.98		14.579	28.69
6/28/24 7:45	119.8	10.2		14.655	28.68
6/28/24 8:00	121.1	10.31		14.694	28.68
6/28/24 8:15	118.8	10.11		14.682	28.68
6/28/24 8:30	118.4	10.08		14.686	28.69
6/28/24 8:45	115.3	9.88		14.346	28.73
6/28/24 9:00	112.9	9.7		14.206	28.76
6/28/24 9:15	114.1	9.83		14.089	28.79
6/28/24 9:30	114.1	9.83		14.021	28.8
6/28/24 9:45	113.7	9.81		14.001	28.8
6/28/24 10:00	113.8	9.82		13.976	28.8
6/28/24 10:15	114.2	9.84		14.038	28.8
6/28/24 10:30	116.3	10.01		14.094	28.79
6/28/24 10:45	121.7	10.46		14.168	28.78
6/28/24 11:00	121.1	10.41		14.206	28.77
6/28/24 11:15	123.7	10.61		14.282	28.76
6/28/24 11:30	127.2	10.85		14.575	28.73
6/28/24 11:45	128	10.92		14.54	28.75
6/28/24 12:00	133.6	11.43		14.407	28.78
6/28/24 12:15	126.7	10.86		14.307	28.78
6/28/24 12:30	126.2	10.82		14.293	28.77
6/28/24 12:45	127.3	10.92		14.266	28.77
6/28/24 13:00	131.1	11.25		14.258	28.77
6/28/24 13:15	133.4	11.43		14.316	28.77
6/28/24 13:30	133	11.39		14.353	28.77
6/28/24 13:45	134.7	11.53		14.373	28.77
6/28/24 14:00	139.3	11.87		14.6	28.75
6/28/24 14:15	141.6	11.9		15.323	28.72
6/28/24 14:30	142.4	11.87		15.706	28.71
6/28/24 14:45	144.9	12.04		15.872	28.7
6/28/24 15:00	149.6	12.4		16.023	28.7
6/28/24 15:15	153.2	12.65		16.217	28.7
6/28/24 15:30	152.9	12.57		16.414	28.71
6/28/24 15:45	149	12.18		16.705	28.71
6/28/24 16:00	144.8	11.71		17.252	28.66
6/28/24 16:15	144.6	11.66		17.427	28.65
6/28/24 16:30	151.9	12.21		17.586	28.62
6/28/24 16:45	150.6	12.07		17.755	28.61
6/28/24 17:00	156	12.46		17.921	28.62
6/28/24 17:15	155.3	12.4		17.967	28.62
6/28/24 17:30	170.1	13.55		18.079	28.63
6/28/24 17:45	169.6	13.5		18.098	28.64
6/28/24 18:00	170.2	13.54		18.144	28.61
6/28/24 18:15	173.8	13.81		18.229	28.6
6/28/24 18:30	182.4	14.45		18.361	28.6
6/28/24 18:45	169.8	13.5		18.16	28.64
6/28/24 19:00	159.3	12.7		18.016	28.65
6/28/24 19:15	158.1	12.64		17.862	28.66
6/28/24 19:30	156	12.51		17.697	28.67
6/28/24 19:45	151.2	12.17		17.482	28.68
6/28/24 20:00	148.8	12.05		17.179	28.69
6/28/24 20:15	147.8	12		17.053	28.67
6/28/24 20:30	146.7	12.09		16.273	28.81
6/28/24 20:45	143.8	11.91		16.062	28.69
6/28/24 21:00	142.4	11.78		16.09	28.7
6/28/24 21:15	148.1	12.15		16.513	28.68
6/28/24 21:30	142.8	11.77		16.284	28.71
6/28/24 21:45	141.6	11.67		16.3	28.69
6/28/24 22:00	140	11.61		15.952	28.72
6/28/24 22:15	136.7	11.51		15.212	28.73
6/28/24 22:30	133	11.27		14.861	28.74
6/28/24 22:45	128.5	10.92		14.725	28.72
6/28/24 23:00	127.4	10.84		14.68	28.73
6/28/24 23:15	127.5	10.86		14.671	28.72
6/28/24 23:30	129.5	11.01		14.741	28.72
6/28/24 23:45	131.4	11.16		14.786	28.72
6/29/24 0:00	125.6	10.7		14.619	28.73
6/29/24 0:15	125.4	10.71		14.52	28.73
6/29/24 0:30	125.1	10.71		14.413	28.7
6/29/24 0:45	123.3	10.56		14.334	28.74
6/29/24 1:00	120.9	10.37		14.293	28.74
6/29/24 1:15	120	10.3		14.26	28.75
6/29/24 1:30	120.3	10.33		14.245	28.75
6/29/24 1:45	120.9	10.38		14.244	28.75
6/29/24 2:00	122.1	10.48		14.278	28.74
6/29/24 2:15	122.8	10.53		14.289	28.74
6/29/24 2:30	123.4	10.59		14.301	28.74
6/29/24 2:45	122	10.47		14.272	28.74
6/29/24 3:00	120.8	10.37		14.258	28.74
6/29/24 3:15	121	10.39		14.236	28.75
6/29/24 3:30	120.3	10.33		14.235	28.69
6/29/24 3:45	119.5	10.26		14.232	28.7
6/29/24 4:00	119.1	10.23		14.22	28.7
6/29/24 4:15	118.1	10.15		14.211	28.69
6/29/24 4:30	117.6	10.11		14.194	28.73
6/29/24 4:45	116.3	9.99		14.187	28.74
6/29/24 5:00	116.2	9.99		14.172	28.71
6/29/24 5:15	115.3	9.91		14.155	28.74
6/29/24 5:30	114.6	9.86		14.142	28.75
6/29/24 5:45	126.6	10.77		14.706	28.71
6/29/24 6:00	130.3	11.04		14.908	28.69
6/29/24 6:15	133	11.25		15.011	28.69
6/29/24 6:30	124	10.54		14.771	28.71
6/29/24 6:45	117.1	9.99		14.617	28.65
6/29/24 7:00	112.8	9.62		14.619	28.67
6/29/24 7:15	112.9	9.57		14.867	28.67
6/29/24 7:30	138.4	11.64		15.297	28.65
6/29/24 7:45	122.5	10.36		15.035	28.61
6/29/24 8:00	131	11.02		15.281	28.65
6/29/24 8:15	135.3	11.36		15.389	28.6
6/29/24 8:30	140.6	11.75		15.631	28.65
6/29/24 8:45	132.6	11.1		15.521	28.66
6/29/24 9:00	142	11.86		15.618	28.63
6/29/24 9:15	147.9	12.32		15.785	28.63
6/29/24 9:30	150.9	12.53		15.915	28.64
6/29/24 9:45	147.7	12.43		15.239	28.72
6/29/24 10:00	139.4	11.82		14.868	28.72
6/29/24 10:15	134.2	11.41		14.704	28.72
6/29/24 10:30	129.4	11.06		14.459	28.74
6/29/24 10:45	126.7	10.85		14.357	28.74
6/29/24 11:00	124.5	10.68		14.309	28.74
6/29/24 11:15	125.3	10.72		14.376	28.74
6/29/24 11:30	129.3	11.04		14.495	28.73
6/29/24 11:45	131.4	11.21		14.572	28.73
6/29/24 12:00	132.5	11.31		14.539	28.73
6/29/24 12:15	136.7	11.66		14.567	28.73
6/29/24 12:30	138.1	11.76		14.636	28.72
6/29/24 12:45	136	11.59		14.614	28.72
6/29/24 13:00	134.6	11.48		14.574	28.72
6/29/24 13:15	134.5	11.48		14.539	28.72
6/29/24 13:30	135.7	11.58		14.566	28.72
6/29/24 13:45	136.9	11.67		14.604	28.72
6/29/24 14:00	136	11.6		14.585	28.73
6/29/24 14:15	138.3	11.79		14.611	28.72
6/29/24 14:30	141.2	12.01		14.699	28.72
6/29/24 14:45	144.4	12.26		14.789	28.71
6/29/24 15:00	148	12.58		15.045	27.81
6/29/24 15:15	150	12.27		16.69	28.63
6/29/24 15:30	150.2	12.23		16.922	28.66
6/29/24 15:45	151	12.3		16.919	28.66
6/29/24 16:00	153.3	12.46		16.989	28.66
6/29/24 16:15	154.7	12.62		16.819	28.66
6/29/24 16:30	153.7	12.57		16.703	28.67
6/29/24 16:45	160.2	13.26		16.089	28.68
6/29/24 17:00	156.1	13.01		15.748	28.7
6/29/24 17:15	156.5	13.05		15.678	28.68
6/29/24 17:30	158	13.18		15.679	28.69
6/29/24 17:45	158.5	13.21		15.721	28.68
6/29/24 18:00	160.3	13.43		15.696	28.04
6/29/24 18:15	161.3	13.51		15.576	28.48
6/29/24 18:30	161.8	13.55		15.602	28.35
6/29/24 18:45	160.3	13.45		15.486	28.43
6/29/24 19:00	157.4	13.21		15.454	28.49
6/29/24 19:15	153.6	12.88		15.487	28.49
6/29/24 19:30	149	12.51		15.435	28.48
6/29/24 19:45	146.5	12.28		15.431	28.7
6/29/24 20:00	148.3	12.48		15.277	28.71
6/29/24 20:15	147.7	12.47		15.106	28.7
6/29/24 20:30	146.7	12.39		15.065	28.7
6/29/24 20:45	142.4	12.05		14.976	28.71
6/29/24 21:00	140.7	11.94		14.798	28.73
6/29/24 21:15	137.6	11.71		14.658	28.72
6/29/24 21:30	135.7	11.57		14.59	28.72
6/29/24 21:45	135.2	11.52		14.593	28.72
6/29/24 22:00	131.4	11.21		14.529	28.73
6/29/24 22:15	125.7	10.75		14.453	28.74
6/29/24 22:30	123.4	10.56		14.366	28.74
6/29/24 22:45	120.7	10.34		14.347	28.75
6/29/24 23:00	118.1	10.11		14.353	28.74
6/29/24 23:15	117.3	10.04		14.365	28.75
6/29/24 23:30	119.3	10.21		14.374	28.75
6/29/24 23:45	117	10.01		14.398	28.74
6/30/24 0:00	114	9.76		14.4	28.74
6/30/24 0:15	113.9	9.77		14.236	28.77
6/30/24 0:30	108.9	9.37		14.115	28.77
6/30/24 0:45	112.3	9.66		14.131	28.76
6/30/24 1:00	113.6	9.78		14.137	28.75
6/30/24 1:15	113.1	9.74		14.131	28.75
6/30/24 1:30	113	9.72		14.122	28.75
6/30/24 1:45	113.9	9.8		14.124	28.75
6/30/24 2:00	113.2	9.74		14.135	28.75
6/30/24 2:15	112.6	9.68		14.16	28.75
6/30/24 2:30	118.8	10.19		14.31	28.73
6/30/24 2:45	124.7	10.66		14.46	28.72
6/30/24 3:00	130.1	11.1		14.552	28.72
6/30/24 3:15	130.9	11.16		14.593	28.72
6/30/24 3:30	132.6	11.3		14.622	28.73
6/30/24 3:45	134.2	11.43		14.656	28.72
6/30/24 4:00	135	11.49		14.697	28.72
6/30/24 4:15	135.6	11.53		14.726	28.72
6/30/24 4:30	139.5	11.82		14.929	28.67
6/30/24 4:45	141.8	11.96		15.129	28.66
6/30/24 5:00	144.4	12.15		15.266	28.66
6/30/24 5:15	144	12.1		15.309	28.65
6/30/24 5:30	142.3	11.97		15.286	28.65
6/30/24 5:45	141.5	11.9		15.276	28.66
6/30/24 6:00	140.8	11.84		15.305	28.66
6/30/24 6:15	137	11.52		15.283	28.65
6/30/24 6:30	132	11.11		15.241	28.64
6/30/24 6:45	123	10.36		15.224	28.63
6/30/24 7:00	121.7	10.27		15.182	28.52
6/30/24 9:00	135.1	11.13		16.327	28.65
6/30/24 9:15	147.6	12.17		16.313	28.61
6/30/24 9:30	144	11.9		16.156	28.64
6/30/24 9:45	140.6	11.65		16.069	28.62
6/30/24 10:00	157.7	13		16.32	28.61
6/30/24 10:15	164.7	13.53		16.495	28.61
6/30/24 10:30	160.3	13.15		16.532	28.59
6/30/24 10:45	164.7	13.67		15.913	28.77
6/30/24 11:00	147.4	12.43		15.139	28.72
6/30/24 11:15	137	11.64		14.769	28.72
6/30/24 11:30	133.6	11.38		14.648	28.75
6/30/24 11:45	133.5	11.37		14.657	28.75
6/30/24 12:00	140.5	11.91		14.863	28.75
6/30/24 12:15	144.1	12.18		14.99	28.75
6/30/24 12:30	143.4	12.13		14.968	28.75
6/30/24 12:45	143	12.1		14.922	28.76
6/30/24 13:00	141.4	11.97		14.955	28.75
6/30/24 13:15	141.6	11.99		14.908	28.76
6/30/24 13:30	129.5	11.06		14.488	28.77
6/30/24 13:45	133.7	11.41		14.52	28.77
6/30/24 14:00	138.9	11.84		14.601	28.77
6/30/24 14:15	134	11.44		14.476	28.78
6/30/24 14:30	137.5	11.75		14.497	28.77
6/30/24 14:45	138.4	11.78		14.649	28.76
6/30/24 15:00	138.2	11.77		14.623	28.77
6/30/24 15:15	139.8	11.91		14.612	28.77
6/30/24 15:30	140.9	12		14.648	28.77
6/30/24 15:45	143.1	12.17		14.705	28.76
6/30/24 16:00	145	12.31		14.775	28.75
6/30/24 16:15	146.9	12.46		14.838	28.75
6/30/24 16:30	147.8	12.52		14.888	28.75
6/30/24 16:45	149.5	12.65		14.954	28.75
6/30/24 17:00	150.2	12.69		15.034	28.75
6/30/24 17:15	151.1	12.76		15.06	28.75
6/30/24 17:30	154.7	13		15.316	28.7
6/30/24 17:45	152.9	12.76		15.625	28.74
6/30/24 18:00	151.7	12.52		16.188	28.72
6/30/24 18:15	150.3	12.43		16.102	28.75
6/30/24 18:30	160	13.42		15.386	28.77
6/30/24 18:45	161.2	13.55		15.288	28.75
6/30/24 19:00	156	12.99		15.79	28.75
6/30/24 19:15	150.8	12.5		15.991	28.74
6/30/24 19:30	155	12.81		16.11	28.72
6/30/24 19:45	155.7	12.84		16.264	28.72
6/30/24 20:00	155.2	12.77		16.368	28.7
6/30/24 20:15	154.1	12.64		16.532	28.69
6/30/24 20:30	152.6	12.52		16.524	28.68
6/30/24 20:45	150.2	12.34		16.431	28.68
6/30/24 21:00	145.1	11.95		16.322	28.71
6/30/24 21:15	131.1	11.03		15.259	28.75
6/30/24 21:30	130	10.97		15.079	28.77
6/30/24 21:45	126.6	10.71		14.948	28.75
6/30/24 22:00	124.3	10.55		14.791	28.75
6/30/24 22:15	123.4	10.48		14.765	28.77
6/30/24 22:30	120.5	10.23		14.776	28.77
6/30/24 22:45	119.8	10.19		14.701	28.79
6/30/24 23:00	121.1	10.32		14.591	28.78
6/30/24 23:15	113.5	9.71		14.419	28.78
6/30/24 23:30	115.9	9.91		14.442	28.77
6/30/24 23:45	109.9	9.41		14.365	28.79
7/1/24 0:00	107.2	9.19		14.286	28.79
7/1/24 0:15	113.6	9.72		14.409	28.8
7/1/24 0:30	115.6	9.89		14.365	28.79
7/1/24 0:45	116.9	10		14.383	28.77
7/1/24 1:00	116.5	9.94		14.507	28.77
7/1/24 1:15	117	9.95		14.724	28.74
7/1/24 1:30	112.9	9.59		14.731	28.77
7/1/24 1:45	108.7	9.24		14.719	28.77
7/1/24 2:00	113	9.62		14.658	28.76
7/1/24 2:15	110.2	9.38		14.674	28.75
7/1/24 2:30	120	10.17		14.912	28.74
7/1/24 2:45	124.9	10.54		15.071	28.74
7/1/24 3:00	129.1	10.88		15.167	28.73
7/1/24 3:15	128.7	10.85		15.147	28.73
7/1/24 3:30	131.1	11.04		15.205	28.73
7/1/24 3:45	133.2	11.19		15.345	28.72
7/1/24 4:00	130.8	11		15.268	28.73
7/1/24 4:15	127.7	10.77		15.12	28.75
7/1/24 4:30	125.3	10.59		14.99	28.75
7/1/24 4:45	124.6	10.55		14.926	28.76
7/1/24 5:00	126.1	10.67		14.953	28.75
7/1/24 5:15	132.5	11.13		15.311	28.71
7/1/24 5:30	139.1	11.62		15.626	28.67
7/1/24 5:45	143.2	11.91		15.835	28.66
7/1/24 6:00	143.2	11.9		15.87	28.66
7/1/24 6:15	140.9	11.72		15.839	28.65
7/1/24 6:30	136.3	11.36		15.752	28.65
7/1/24 6:45	130.4	10.89		15.66	28.61
7/1/24 7:00	115.4	9.65		15.608	28.52
7/1/24 7:15	105.9	8.86		15.635	28.4
7/1/24 10:30	117.4	9.62		16.598	28.67
7/1/24 10:45	132.6	10.94		16.263	28.63
7/1/24 11:00	132.5	10.93		16.281	28.64
7/1/24 11:15	135.3	11.15		16.353	28.64
7/1/24 11:30	142.7	11.78		16.23	28.61
7/1/24 11:45	146.2	12.08		16.217	28.62
7/1/24 12:00	147.5	12.21		16.091	28.63
7/1/24 12:15	148.8	12.28		16.23	28.63
7/1/24 12:30	152.1	12.49		16.514	28.61
7/1/24 12:45	149.2	12.24		16.546	28.62
7/1/24 13:00	149	12.37		15.92	28.68
7/1/24 13:15	140.6	11.79		15.384	28.74
7/1/24 13:30	140.6	11.81		15.357	28.72
7/1/24 13:45	148.2	12.32		15.858	28.62
7/1/24 14:00	149.7	12.39		16.08	28.64
7/1/24 14:15	151.2	12.48		16.226	28.62
7/1/24 14:30	152.5	12.55		16.363	28.64
7/1/24 14:45	152.6	12.57		16.332	28.65
7/1/24 15:00	155.2	12.78		16.337	28.65
7/1/24 15:15	156.6	12.88		16.403	28.64
7/1/24 15:30	154.7	12.73		16.376	28.65
7/1/24 15:45	153.2	12.67		16.126	28.66
7/1/24 16:00	149.3	12.42		15.791	28.7
7/1/24 16:15	145	12.16		15.405	28.73
7/1/24 16:30	140.5	11.84		15.157	28.73
7/1/24 16:45	136.8	11.58		14.947	28.74
7/1/24 17:00	135.8	11.51		14.873	28.75
7/1/24 17:15	134.8	11.42		14.88	28.75
7/1/24 17:30	134.7	11.42		14.863	28.75
7/1/24 17:45	134.4	11.4		14.852	28.75
7/1/24 18:00	133.4	11.32		14.811	28.73
7/1/24 18:15	132.1	11.21		14.789	28.75
7/1/24 18:30	130.9	11.12		14.756	28.76
7/1/24 18:45	130.9	11.11		14.763	28.76
7/1/24 19:00	130.7	11.1		14.733	28.76
7/1/24 19:15	129.4	11		14.695	28.76
7/1/24 19:30	129.1	10.98		14.702	28.76
7/1/24 19:45	128	10.88		14.704	28.76
7/1/24 20:00	130.4	11.09		14.684	28.76
7/1/24 20:15	119.9	10.22		14.582	28.78
7/1/24 20:30	117.3	10.01		14.513	28.78
7/1/24 20:45	116.8	9.98		14.487	28.78
7/1/24 21:00	117	10		14.463	28.79
7/1/24 21:15	113.6	9.71		14.427	28.78
7/1/24 21:30	112.8	9.65		14.379	28.79
7/1/24 21:45	112.2	9.61		14.34	28.79
7/1/24 22:00	112.7	9.66		14.323	28.78
7/1/24 22:15	112.5	9.63		14.359	28.78
7/1/24 22:30	110	9.41		14.395	28.78
7/1/24 22:45	115.6	9.89		14.439	28.78
7/1/24 23:00	113.4	9.69		14.441	28.78
7/1/24 23:15	115.7	9.89		14.487	28.78
7/1/24 23:30	119.2	10.18		14.504	28.77
7/1/24 23:45	117.5	10.07		14.492	28.29
7/2/24 0:00	116.4	9.95		14.459	28.77
7/2/24 0:15	116.9	9.99		14.468	28.76
7/2/24 0:30	110.7	9.46		14.478	28.75
7/2/24 0:45	111.8	9.55		14.459	28.75
7/2/24 1:00	103.5	8.87		14.274	28.79
7/2/24 1:15	102.7	8.83		14.186	28.81
7/2/24 1:30	100.8	8.66		14.173	28.81
7/2/24 1:45	101.2	8.7		14.168	28.79
7/2/24 2:00	102.2	8.78		14.202	28.8
7/2/24 2:15	103	8.85		14.19	28.79
7/2/24 2:30	104.6	8.99		14.156	28.79
7/2/24 2:45	103.2	8.88		14.113	28.8
7/2/24 3:00	104	8.95		14.096	28.8
7/2/24 3:15	104	8.95		14.073	28.8
7/2/24 3:30	106.5	9.16		14.112	28.81
7/2/24 3:45	106.4	9.14		14.179	28.79
7/2/24 4:00	113.4	9.7		14.385	28.77
7/2/24 4:15	122.6	10.45		14.6	28.74
7/2/24 4:30	126.9	10.78		14.786	28.72
7/2/24 4:45	126.9	10.73		15.011	28.68
7/2/24 5:00	130	10.9		15.421	28.66
7/2/24 5:15	136	11.33		15.797	28.64
7/2/24 5:30	136.3	11.34		15.824	28.64
7/2/24 5:45	135.2	11.27		15.761	28.64
7/2/24 6:00	134.4	11.21		15.722	28.64
7/2/24 6:15	133.7	11.16		15.686	28.64
7/2/24 6:30	132.3	11.05		15.636	28.64
7/2/24 6:45	130.4	10.9		15.587	28.65
7/2/24 7:00	128.3	10.74		15.525	28.65
7/2/24 7:15	125.6	10.53		15.437	28.65
7/2/24 7:30	118	9.92		15.301	28.62
7/2/24 7:45	117	9.85		15.307	28.51
7/2/24 11:45	148.9	12.25		16.367	28.67
7/2/24 12:00	149.5	12.37		16.125	28.62
7/2/24 12:15	146	12.08		16.117	28.61
7/2/24 12:30	146	12.12		15.949	28.63
7/2/24 12:45	146.4	12.13		16.076	28.64
7/2/24 13:00	148.1	12.35		15.741	28.66
7/2/24 13:15	148.5	12.35		15.816	28.64
7/2/24 13:30	145.1	12.03		16.013	28.64
7/2/24 13:45	146.4	12.15		15.973	28.67
7/2/24 14:00	144.8	12.05		15.79	28.65
7/2/24 14:15	134.9	11.4		15.039	28.74
7/2/24 14:30	135.8	11.43		15.212	28.71
7/2/24 14:45	136.7	11.48		15.339	28.73
7/2/24 15:00	144	12		15.719	28.68
7/2/24 15:15	144.2	12.02		15.745	28.68
7/2/24 15:30	144.9	12.07		15.778	28.67
7/2/24 15:45	148	12.31		15.817	28.68
7/2/24 16:00	141.1	11.8		15.554	28.7
7/2/24 16:15	143.2	11.98		15.526	28.66
7/2/24 16:30	140.2	11.79		15.307	28.69
7/2/24 16:45	133.9	11.3		15.093	28.67
7/2/24 17:00	143.3	12.02		15.405	28.69
7/2/24 17:15	137.8	11.61		15.171	28.7
7/2/24 17:30	135.8	11.48		15.037	28.62
7/2/24 17:45	135.1	11.42		14.979	28.71
7/2/24 18:00	134	11.35		14.919	28.72
7/2/24 18:15	131.7	11.17		14.848	28.72
7/2/24 18:30	130.5	11.08		14.792	28.74
7/2/24 18:45	127.9	10.89		14.666	28.74
7/2/24 19:00	123.9	10.55		14.62	28.75
7/2/24 19:15	123.2	10.5		14.598	28.74
7/2/24 19:30	123.8	10.55		14.596	28.73
7/2/24 19:45	119.2	10.17		14.575	28.75
7/2/24 20:00	119.2	10.17		14.53	28.76
7/2/24 20:15	118.8	10.14		14.507	28.76
7/2/24 20:30	117.9	10.07		14.487	28.76
7/2/24 20:45	114.4	9.77		14.495	28.76
7/2/24 21:00	112.9	9.64		14.501	28.74
7/2/24 21:15	112.7	9.63		14.509	28.75
7/2/24 21:30	111.7	9.54		14.497	28.76
7/2/24 21:45	111.6	9.53		14.484	28.76
7/2/24 22:00	112.3	9.6		14.478	28.76
7/2/24 22:15	106.1	9.1		14.268	28.8
7/2/24 22:30	105	9.02		14.21	28.81
7/2/24 22:45	105.1	9.03		14.187	28.8
7/2/24 23:00	105.7	9.09		14.168	28.8
7/2/24 23:15	109.4	9.41		14.147	28.8
7/2/24 23:30	109.7	9.43		14.147	28.81
7/2/24 23:45	108.2	9.31		14.142	28.81
7/3/24 0:00	107.2	9.22		14.132	28.81
7/3/24 0:15	107.9	9.28		14.116	28.81
7/3/24 0:30	107.4	9.24		14.107	28.81
7/3/24 0:45	106.3	9.15		14.094	28.81
7/3/24 1:00	102.5	8.82		14.083	28.81
7/3/24 1:15	105.8	9.12		14.059	28.82
7/3/24 1:30	106.4	9.17		14.041	28.81
7/3/24 1:45	105	9.05		14.041	28.82
7/3/24 2:00	107.9	9.3		14.031	28.82
7/3/24 2:15	105.7	9.11		14.034	28.83
7/3/24 2:30	101.5	8.75		14.039	28.83
7/3/24 2:45	101.5	8.75		14.041	28.82
